Employee_Id,Avg_Working_Hours_Per_Day,Work_From,Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Work_Life_Balance,Social_Person,Lives_With_Family,Working_State,Stress_Level
EMP1759,9.8,Home,5,1,3,3,4,No,4,Yes,Hyderabad,5
EMP1760,7.4,Hybrid,2,1,2,5,2,Yes,5,No,Hyderabad,5
EMP1761,10.9,Hybrid,1,1,3,2,2,Yes,5,No,Chennai,2
EMP1762,9.1,Home,3,5,5,1,3,No,1,Yes,Delhi,3
EMP1763,9.1,Home,1,3,2,3,1,Yes,1,No,Chennai,3
EMP1764,10.3,Office,4,2,1,4,3,Yes,4,No,Chennai,5
EMP1765,9.3,Hybrid,3,4,1,1,5,No,3,No,Chennai,4
EMP1766,7.8,Home,3,4,2,5,3,No,4,No,Chennai,2
EMP1767,8.9,Home,5,5,4,2,1,Yes,2,Yes,Pune,5
EMP1768,8.8,Home,3,5,1,1,5,Yes,4,No,Hyderabad,4
EMP1769,9.1,Hybrid,3,3,5,1,3,No,5,No,Karnataka,3
EMP1770,8.2,Home,3,4,3,3,5,Yes,1,No,Pune,5
EMP1771,6.8,Office,5,4,1,5,3,Yes,1,Yes,Delhi,3
EMP1772,10.7,Office,1,3,3,1,4,Yes,4,Yes,Karnataka,1
EMP1773,9.1,Home,5,4,4,2,4,Yes,5,Yes,Karnataka,1
EMP1774,11.1,Hybrid,2,3,5,4,1,Yes,2,No,Delhi,5
EMP1775,10.7,Home,2,3,2,2,2,Yes,4,Yes,Pune,5
EMP1776,7.7,Hybrid,3,4,5,5,4,No,4,No,Pune,3
EMP1777,9.4,Hybrid,4,2,3,5,2,No,5,Yes,Hyderabad,2
EMP1778,10.2,Home,4,3,2,4,4,No,5,No,Chennai,4
EMP1779,9.3,Office,4,4,3,3,3,Yes,4,No,Pune,5
EMP1780,7.3,Home,1,4,5,3,1,No,4,No,Delhi,4
EMP1781,7.9,Home,4,5,4,4,4,Yes,1,No,Karnataka,5
EMP1782,8.7,Home,3,1,1,4,2,Yes,3,No,Delhi,5
EMP1783,7.9,Office,3,4,4,1,2,Yes,2,Yes,Delhi,3
EMP1784,7.0,Office,2,3,3,3,5,No,1,Yes,Chennai,5
EMP1785,12.3,Office,3,2,4,1,3,Yes,5,Yes,Hyderabad,3
EMP1786,9.9,Hybrid,1,4,3,2,4,No,2,Yes,Chennai,5
EMP1787,5.6,Office,3,3,2,1,1,No,1,No,Delhi,2
EMP1788,13.6,Home,4,1,1,2,1,Yes,2,No,Hyderabad,1
EMP1789,9.9,Home,3,5,3,3,4,No,4,No,Chennai,3
EMP1790,11.3,Hybrid,1,3,4,5,4,No,1,No,Karnataka,4
EMP1791,9.9,Hybrid,1,5,5,4,3,Yes,4,Yes,Karnataka,3
EMP1792,8.7,Hybrid,3,1,3,2,2,No,2,No,Delhi,1
EMP1793,14.0,Hybrid,5,3,3,5,5,No,3,No,Chennai,1
EMP1794,12.1,Hybrid,4,2,1,4,2,Yes,2,No,Pune,2
EMP1795,10.8,Office,5,4,4,1,5,Yes,2,No,Pune,2
EMP1796,11.7,Hybrid,4,1,3,1,3,No,2,Yes,Delhi,4
EMP1797,8.4,Office,2,4,3,1,5,Yes,1,No,Chennai,5
EMP1798,8.9,Hybrid,1,5,5,4,1,No,3,Yes,Karnataka,5
EMP1799,7.2,Home,1,3,3,4,3,No,1,No,Pune,1
EMP1800,8.5,Home,1,4,2,2,2,Yes,3,No,Pune,1
EMP1801,8.7,Home,4,1,5,4,1,Yes,3,Yes,Chennai,3
EMP1802,10.9,Home,5,4,1,3,3,Yes,1,Yes,Hyderabad,1
EMP1803,10.2,Hybrid,2,1,5,2,5,Yes,2,Yes,Hyderabad,1
EMP1804,7.9,Hybrid,2,3,4,4,1,Yes,2,No,Karnataka,1
EMP1805,10.3,Hybrid,1,1,1,2,1,No,1,Yes,Delhi,4
EMP1806,7.4,Hybrid,2,3,3,2,5,Yes,4,Yes,Delhi,3
EMP1807,10.4,Hybrid,5,4,2,4,2,Yes,4,Yes,Karnataka,4
EMP1808,8.8,Hybrid,4,2,1,4,3,No,4,No,Chennai,5
EMP1809,10.6,Hybrid,5,2,5,1,5,No,1,No,Hyderabad,3
EMP1810,7.4,Hybrid,5,4,1,5,3,No,1,No,Pune,3
EMP1811,10.0,Office,1,2,5,1,5,Yes,2,No,Hyderabad,5
EMP1812,12.0,Office,3,3,3,1,5,Yes,2,Yes,Hyderabad,3
EMP1813,8.9,Hybrid,3,3,4,2,4,Yes,2,Yes,Hyderabad,1
EMP1814,8.4,Home,1,3,2,4,5,Yes,2,No,Pune,5
EMP1815,11.6,Office,3,2,4,4,4,No,5,Yes,Delhi,5
EMP1816,8.9,Hybrid,4,5,3,3,4,No,5,No,Karnataka,1
EMP1817,9.6,Home,1,2,5,5,5,No,2,No,Pune,1
EMP1818,8.2,Hybrid,1,4,5,1,3,Yes,1,No,Pune,4
EMP1819,12.7,Home,3,5,4,4,4,No,1,No,Hyderabad,5
EMP1820,10.7,Hybrid,2,5,1,1,4,Yes,4,Yes,Chennai,5
EMP1821,11.1,Home,2,1,4,1,1,No,4,No,Chennai,3
EMP1822,8.5,Hybrid,3,1,4,2,5,No,4,No,Chennai,4
EMP1823,9.9,Office,3,5,2,1,2,No,2,Yes,Chennai,3
EMP1824,8.3,Office,3,3,5,3,1,No,2,No,Karnataka,1
EMP1825,9.9,Office,4,2,4,1,4,Yes,4,Yes,Karnataka,5
EMP1826,8.9,Home,5,3,3,3,4,Yes,5,Yes,Chennai,4
EMP1827,11.4,Hybrid,3,3,2,1,4,No,1,Yes,Hyderabad,2
EMP1828,8.0,Home,1,5,5,5,2,No,2,Yes,Delhi,3
EMP1829,8.6,Office,2,4,2,4,1,Yes,4,Yes,Delhi,5
EMP1830,9.2,Home,2,2,5,1,2,No,4,No,Pune,4
EMP1831,10.1,Home,5,2,3,3,3,Yes,1,Yes,Hyderabad,4
EMP1832,9.1,Home,4,4,5,3,3,No,2,No,Hyderabad,4
EMP1833,14.7,Home,4,1,4,5,5,No,5,No,Pune,4
EMP1834,12.6,Office,3,5,1,1,2,No,4,Yes,Karnataka,2
EMP1835,11.3,Hybrid,4,3,4,2,2,No,4,No,Chennai,1
EMP1836,8.5,Office,4,4,3,2,4,Yes,4,Yes,Delhi,4
EMP1837,9.0,Office,4,3,3,5,4,Yes,1,Yes,Hyderabad,1
EMP1838,8.4,Hybrid,5,5,5,3,2,Yes,4,Yes,Pune,4
EMP1839,9.2,Hybrid,5,2,1,2,2,Yes,5,Yes,Chennai,1
EMP1840,8.2,Home,4,1,2,2,3,No,3,No,Pune,3
EMP1841,10.4,Office,5,1,1,4,4,No,1,Yes,Delhi,2
EMP1842,7.6,Hybrid,5,3,1,4,2,Yes,1,Yes,Hyderabad,4
EMP1843,8.6,Hybrid,3,2,1,1,4,Yes,5,Yes,Chennai,2
EMP1844,5.4,Home,5,1,4,2,2,No,2,No,Karnataka,1
EMP1845,5.4,Office,1,3,3,4,5,No,2,Yes,Karnataka,4
EMP1846,7.7,Hybrid,4,4,1,2,5,No,3,Yes,Karnataka,2
EMP1847,9.1,Hybrid,1,5,4,4,1,No,1,No,Delhi,2
EMP1848,6.7,Hybrid,2,3,2,3,1,Yes,3,No,Pune,4
EMP1849,8.6,Hybrid,4,2,3,5,5,Yes,2,No,Karnataka,2
EMP1850,10.8,Office,2,3,1,3,2,Yes,2,No,Delhi,3
EMP1851,8.8,Office,5,2,2,2,4,No,4,No,Karnataka,1
EMP1852,15.0,Hybrid,1,3,3,5,5,No,2,Yes,Hyderabad,3
EMP1853,10.0,Hybrid,1,5,4,4,5,Yes,1,No,Chennai,4
EMP1854,9.3,Hybrid,5,2,2,4,2,No,3,Yes,Chennai,2
EMP1855,16.0,Home,5,4,3,1,2,No,2,Yes,Hyderabad,4
EMP1856,8.7,Home,5,4,2,4,4,No,3,No,Delhi,2
EMP1857,8.4,Hybrid,4,5,4,4,5,No,4,No,Hyderabad,3
EMP1858,8.2,Office,3,3,4,4,3,No,5,Yes,Karnataka,4
EMP1859,9.4,Hybrid,1,4,2,3,4,Yes,5,No,Karnataka,2
EMP1860,8.5,Office,4,1,3,2,4,No,2,Yes,Hyderabad,2
EMP1861,8.9,Office,2,5,2,2,1,No,2,No,Pune,4
EMP1862,8.3,Office,1,1,2,1,1,No,1,No,Delhi,1
EMP1863,11.6,Home,2,5,5,5,4,Yes,2,Yes,Delhi,2
EMP1864,7.0,Home,4,3,2,5,1,No,5,Yes,Pune,5
EMP1865,9.2,Hybrid,5,1,2,3,5,No,5,No,Karnataka,3
EMP1866,8.2,Hybrid,1,2,1,4,3,Yes,4,Yes,Chennai,5
EMP1867,6.2,Office,5,4,4,4,2,No,4,Yes,Chennai,2
EMP1868,9.9,Office,3,5,5,1,4,No,1,Yes,Chennai,3
EMP1869,9.3,Office,1,2,5,5,5,No,4,No,Chennai,1
EMP1870,7.7,Hybrid,2,2,4,3,1,Yes,5,Yes,Chennai,3
EMP1871,11.7,Office,5,2,1,5,3,No,5,No,Pune,5
EMP1872,7.4,Hybrid,2,3,5,2,2,No,2,No,Delhi,4
EMP1873,9.6,Office,2,5,5,3,4,No,3,Yes,Pune,5
EMP1874,7.4,Hybrid,3,4,3,3,4,Yes,2,Yes,Hyderabad,4
EMP1875,7.1,Home,1,3,2,2,5,No,5,No,Karnataka,1
EMP1876,9.5,Office,5,3,3,2,1,No,1,No,Pune,2
EMP1877,12.2,Office,1,5,1,3,3,No,4,No,Pune,1
EMP1878,9.7,Home,4,4,5,4,1,No,3,Yes,Pune,5
EMP1879,8.8,Home,2,1,5,2,4,No,5,No,Karnataka,4
EMP1880,9.0,Office,2,5,4,1,5,No,2,Yes,Chennai,2
EMP1881,11.0,Hybrid,5,4,4,2,2,No,2,No,Delhi,5
EMP1882,11.8,Office,4,2,1,5,1,No,2,Yes,Pune,4
EMP1883,11.4,Hybrid,4,2,1,5,3,No,2,No,Pune,3
EMP1884,8.4,Home,5,5,2,4,2,No,2,Yes,Karnataka,2
EMP1885,8.4,Home,2,2,2,4,4,No,1,Yes,Delhi,4
EMP1886,6.9,Hybrid,1,2,4,1,4,Yes,3,No,Karnataka,3
EMP1887,11.0,Office,1,2,4,4,1,Yes,2,Yes,Hyderabad,2
EMP1888,8.9,Home,3,1,5,2,1,Yes,5,Yes,Chennai,1
EMP1889,11.3,Home,3,2,5,5,3,Yes,1,Yes,Karnataka,1
EMP1890,9.4,Home,2,3,2,3,5,Yes,3,Yes,Hyderabad,2
EMP1891,7.3,Hybrid,1,3,5,4,3,No,3,No,Hyderabad,3
EMP1892,10.5,Hybrid,4,5,3,2,3,No,5,Yes,Hyderabad,1
EMP1893,10.0,Hybrid,3,3,4,5,5,No,4,No,Chennai,2
EMP1894,8.1,Office,1,2,3,1,3,No,5,Yes,Delhi,3
EMP1895,9.9,Home,5,1,2,3,1,No,4,No,Karnataka,1
EMP1896,8.6,Hybrid,3,5,5,3,3,Yes,3,Yes,Karnataka,3
EMP1897,9.4,Hybrid,1,1,2,1,5,Yes,1,No,Pune,4
EMP1898,8.9,Office,1,4,3,3,5,Yes,3,Yes,Hyderabad,2
EMP1899,9.0,Office,2,3,5,1,4,No,4,Yes,Karnataka,5
EMP1900,5.8,Home,2,4,1,4,2,No,1,Yes,Hyderabad,4
EMP1901,9.1,Hybrid,3,1,1,1,1,No,5,Yes,Karnataka,5
EMP1902,9.3,Hybrid,4,5,4,1,5,No,3,No,Pune,3
EMP1903,9.6,Office,3,1,4,4,1,No,4,No,Delhi,5
EMP1904,8.8,Home,2,5,1,3,2,Yes,4,No,Chennai,3
EMP1905,9.1,Hybrid,5,2,3,4,1,No,3,Yes,Pune,1
EMP1906,8.9,Home,4,4,2,3,2,Yes,3,Yes,Pune,1
EMP1907,8.9,Home,2,2,3,3,4,Yes,3,Yes,Chennai,5
EMP1908,9.5,Home,4,4,2,5,5,Yes,2,Yes,Chennai,2
EMP1909,8.5,Home,5,2,3,4,3,No,2,Yes,Pune,4
EMP1910,8.9,Hybrid,4,2,3,4,1,No,4,Yes,Hyderabad,3
EMP1911,11.5,Home,5,5,3,4,5,No,3,No,Pune,4
EMP1912,8.1,Office,4,3,5,2,1,No,4,Yes,Karnataka,1
EMP1913,9.4,Hybrid,1,4,3,5,5,No,2,Yes,Chennai,5
EMP1914,12.9,Home,5,2,5,4,2,Yes,3,No,Chennai,3
EMP1915,9.1,Hybrid,2,2,2,1,3,Yes,4,Yes,Karnataka,5
EMP1916,7.5,Hybrid,5,5,2,1,5,No,5,Yes,Karnataka,2
EMP1917,10.1,Hybrid,2,5,3,2,3,No,2,No,Delhi,1
EMP1918,9.3,Home,2,3,4,1,2,Yes,1,Yes,Delhi,3
EMP1919,11.2,Home,3,3,1,1,4,No,5,Yes,Pune,5
EMP1920,10.0,Hybrid,4,3,3,1,5,No,2,Yes,Pune,2
EMP1921,9.7,Hybrid,1,2,2,1,1,Yes,3,Yes,Hyderabad,4
EMP1922,10.9,Office,5,2,5,2,5,Yes,4,Yes,Karnataka,3
EMP1923,9.2,Office,2,5,5,5,5,No,4,No,Hyderabad,5
EMP1924,7.7,Hybrid,3,1,3,5,2,Yes,3,Yes,Hyderabad,1
EMP1925,12.2,Home,4,4,1,3,1,Yes,5,No,Pune,2
EMP1926,9.3,Hybrid,1,5,4,2,5,Yes,5,No,Hyderabad,5
EMP1927,7.4,Office,4,5,3,4,1,No,3,No,Pune,4
EMP1928,14.7,Home,4,5,5,2,3,No,2,No,Karnataka,5
EMP1929,9.7,Home,5,4,2,5,3,Yes,3,No,Chennai,1
EMP1930,9.8,Home,1,4,4,1,3,Yes,5,Yes,Hyderabad,2
EMP1931,8.6,Hybrid,2,3,2,2,1,Yes,4,Yes,Delhi,5
EMP1932,8.4,Office,5,3,5,2,1,Yes,1,Yes,Delhi,5
EMP1933,9.1,Hybrid,5,3,3,1,1,No,2,Yes,Hyderabad,5
EMP1934,15.0,Office,4,2,5,5,2,No,3,No,Chennai,3
EMP1935,15.4,Office,5,3,5,4,2,No,3,No,Hyderabad,3
EMP1936,7.7,Home,4,5,5,2,1,No,2,Yes,Delhi,2
EMP1937,15.0,Hybrid,2,1,3,2,1,No,5,No,Pune,3
EMP1938,7.6,Office,5,4,3,2,5,No,5,No,Delhi,5
EMP1939,7.9,Hybrid,4,3,5,2,5,No,3,Yes,Karnataka,4
EMP1940,7.8,Home,1,5,2,3,2,No,1,Yes,Delhi,2
EMP1941,9.3,Hybrid,1,3,3,1,1,Yes,5,No,Delhi,5
EMP1942,9.0,Home,5,2,2,2,3,No,1,Yes,Delhi,3
EMP1943,8.1,Hybrid,1,3,4,3,2,No,2,Yes,Karnataka,4
EMP1944,10.0,Hybrid,5,5,4,5,4,No,4,No,Hyderabad,1
EMP1945,8.3,Office,5,3,5,4,5,Yes,4,No,Hyderabad,2
EMP1946,11.5,Home,4,2,2,4,3,Yes,1,Yes,Delhi,3
EMP1947,7.9,Office,5,1,4,5,5,No,1,Yes,Delhi,1
EMP1948,8.6,Office,4,5,3,4,3,Yes,1,Yes,Karnataka,2
EMP1949,10.0,Hybrid,2,3,5,2,1,Yes,1,Yes,Karnataka,4
EMP1950,9.5,Home,2,1,5,5,4,No,2,No,Chennai,5
EMP1951,10.1,Hybrid,1,4,1,2,5,No,3,Yes,Chennai,5
EMP1952,12.0,Office,4,5,4,5,5,Yes,4,Yes,Karnataka,5
EMP1953,9.7,Office,3,5,2,2,5,No,3,Yes,Delhi,4
EMP1954,8.3,Hybrid,4,1,3,1,1,No,1,Yes,Chennai,5
EMP1955,10.0,Home,4,3,3,3,4,Yes,3,No,Pune,1
EMP1956,9.1,Office,3,4,5,1,5,Yes,4,Yes,Karnataka,4
EMP1957,6.4,Home,1,4,5,2,2,No,2,Yes,Pune,4
EMP1958,10.1,Hybrid,1,1,3,3,5,No,3,No,Hyderabad,2
EMP1959,8.7,Office,3,3,5,2,5,No,2,No,Hyderabad,3
EMP1960,9.5,Home,4,1,3,4,1,Yes,2,No,Pune,3
EMP1961,6.9,Hybrid,5,2,1,2,2,No,5,Yes,Pune,4
EMP1962,12.8,Office,5,1,4,3,4,No,4,Yes,Chennai,5
EMP1963,6.8,Home,5,1,3,3,5,No,1,No,Hyderabad,4
EMP1964,10.4,Hybrid,1,1,1,3,3,Yes,4,Yes,Chennai,4
EMP1965,9.4,Home,2,3,3,3,5,Yes,3,Yes,Chennai,1
EMP1966,7.8,Office,4,4,5,2,3,No,4,Yes,Karnataka,4
EMP1967,15.7,Hybrid,1,4,2,4,2,No,4,Yes,Chennai,3
EMP1968,6.7,Office,2,3,4,4,4,No,2,No,Delhi,3
EMP1969,8.9,Home,1,2,4,5,4,Yes,3,Yes,Karnataka,2
EMP1970,8.2,Hybrid,4,1,4,3,5,Yes,2,Yes,Delhi,3
EMP1971,4.5,Hybrid,4,2,2,4,4,Yes,1,No,Delhi,2
EMP1972,10.4,Office,5,3,5,1,3,Yes,3,No,Chennai,4
EMP1973,8.5,Home,1,4,4,1,3,No,4,No,Chennai,5
EMP1974,10.7,Office,2,4,1,4,2,No,4,No,Pune,2
EMP1975,7.9,Office,4,5,4,4,1,Yes,2,Yes,Hyderabad,2
EMP1976,10.2,Office,3,3,5,2,3,No,5,No,Hyderabad,1
EMP1977,9.4,Hybrid,1,2,3,3,4,No,3,No,Pune,5
EMP1978,9.7,Home,5,5,4,4,3,No,1,No,Chennai,1
EMP1979,10.6,Office,5,5,5,1,5,No,5,Yes,Pune,4
EMP1980,8.4,Office,1,1,2,3,3,Yes,3,Yes,Hyderabad,2
EMP1981,7.9,Hybrid,3,4,5,1,1,No,2,No,Karnataka,2
EMP1982,15.8,Home,2,3,5,1,2,Yes,2,No,Karnataka,2
EMP1983,8.1,Home,5,5,2,5,3,No,3,Yes,Karnataka,2
EMP1984,8.0,Office,4,1,3,1,1,Yes,3,Yes,Chennai,4
EMP1985,9.4,Hybrid,2,1,5,3,5,Yes,3,No,Hyderabad,2
EMP1986,9.5,Office,5,3,5,4,3,No,5,No,Hyderabad,3
EMP1987,14.2,Home,2,1,3,1,4,No,2,No,Hyderabad,5
EMP1988,8.6,Home,4,1,2,3,2,No,1,Yes,Pune,3
EMP1989,7.2,Home,4,2,3,4,5,No,2,Yes,Delhi,1
EMP1990,10.1,Home,4,5,5,5,5,Yes,2,Yes,Pune,1
EMP1991,12.3,Office,4,4,3,1,3,Yes,3,No,Karnataka,1
EMP1992,6.1,Home,5,4,1,2,5,Yes,5,Yes,Hyderabad,3
EMP1993,10.4,Hybrid,4,1,2,4,2,Yes,4,Yes,Hyderabad,1
EMP1994,7.9,Hybrid,2,2,3,1,2,No,1,No,Karnataka,5
EMP1995,10.7,Home,2,5,2,4,2,No,2,Yes,Pune,5
EMP1996,10.0,Home,1,1,4,1,3,Yes,5,Yes,Pune,4
EMP1997,7.1,Office,5,5,2,3,1,No,4,Yes,Chennai,3
EMP1998,9.7,Office,5,3,5,3,3,Yes,3,Yes,Pune,5
EMP1999,9.0,Hybrid,4,1,5,1,1,No,5,No,Chennai,5
EMP2000,11.4,Hybrid,1,4,1,3,1,Yes,5,No,Hyderabad,4
EMP2001,8.7,Office,4,2,4,5,5,No,3,No,Chennai,4
EMP2002,9.7,Office,2,5,1,4,2,No,5,No,Karnataka,1
EMP2003,7.3,Office,1,4,2,1,4,Yes,2,Yes,Pune,3
EMP2004,7.9,Hybrid,4,1,3,1,1,Yes,1,Yes,Karnataka,1
EMP2005,7.7,Office,1,1,5,3,2,No,2,Yes,Chennai,1
EMP2006,8.7,Office,4,1,1,1,2,Yes,1,No,Hyderabad,4
EMP2007,8.2,Home,2,1,2,2,1,Yes,1,Yes,Delhi,5
EMP2008,13.5,Home,3,2,5,1,5,No,5,No,Chennai,2
EMP2009,13.6,Office,3,2,4,3,1,Yes,1,Yes,Hyderabad,3
EMP2010,9.0,Home,4,2,1,3,3,Yes,2,No,Delhi,2
EMP2011,7.9,Office,1,2,3,3,4,Yes,1,Yes,Delhi,3
EMP2012,6.8,Home,4,3,1,4,1,No,3,No,Hyderabad,2
EMP2013,8.7,Hybrid,2,1,4,4,4,No,5,Yes,Hyderabad,1
EMP2014,9.7,Hybrid,4,2,3,5,4,No,2,No,Delhi,5
EMP2015,7.8,Hybrid,4,2,5,1,2,No,1,Yes,Delhi,4
EMP2016,10.4,Office,4,5,1,3,2,Yes,2,Yes,Hyderabad,2
EMP2017,6.8,Office,4,5,4,3,1,Yes,3,Yes,Karnataka,5
EMP2018,6.9,Home,1,3,2,2,1,No,3,No,Pune,3
EMP2019,8.7,Hybrid,3,4,3,4,4,No,3,No,Hyderabad,3
EMP2020,9.0,Home,5,4,2,5,4,Yes,2,No,Chennai,1
EMP2021,8.4,Home,2,3,1,1,4,Yes,5,Yes,Pune,4
EMP2022,8.9,Hybrid,3,1,1,5,4,Yes,3,No,Pune,5
EMP2023,9.4,Hybrid,3,5,3,1,3,No,1,No,Delhi,1
EMP2024,7.9,Home,5,4,4,2,4,No,2,No,Chennai,3
EMP2025,7.7,Office,1,2,5,5,1,Yes,2,No,Chennai,4
EMP2026,9.0,Home,1,2,2,3,2,No,4,Yes,Chennai,1
EMP2027,7.8,Office,5,2,5,4,1,Yes,4,Yes,Hyderabad,4
EMP2028,8.7,Office,4,4,2,4,1,Yes,4,Yes,Delhi,3
EMP2029,13.1,Hybrid,3,4,4,1,2,No,1,No,Pune,3
EMP2030,7.1,Hybrid,3,2,1,4,3,No,2,Yes,Chennai,4
EMP2031,7.5,Home,4,5,3,1,3,No,2,No,Karnataka,3
EMP2032,9.6,Home,4,5,1,5,2,No,5,Yes,Pune,1
EMP2033,4.9,Hybrid,1,3,5,2,1,Yes,1,No,Chennai,1
EMP2034,9.4,Office,3,4,1,2,5,No,4,No,Karnataka,3
EMP2035,9.1,Office,4,5,5,2,5,Yes,2,No,Karnataka,4
EMP2036,10.3,Office,3,2,3,2,5,Yes,5,No,Karnataka,2
EMP2037,11.5,Home,5,3,4,5,1,Yes,1,Yes,Karnataka,4
EMP2038,6.4,Office,1,1,2,5,3,Yes,3,No,Pune,2
EMP2039,9.5,Office,3,5,5,2,5,No,4,No,Delhi,2
EMP2040,8.5,Home,3,1,4,2,5,Yes,4,No,Delhi,5
EMP2041,7.9,Home,4,2,3,2,5,Yes,1,No,Pune,5
EMP2042,8.5,Office,3,2,5,1,4,No,3,Yes,Hyderabad,4
EMP2043,10.2,Home,5,1,4,5,5,No,3,No,Delhi,1
EMP2044,11.1,Hybrid,2,1,3,3,2,Yes,5,No,Pune,2
EMP2045,6.8,Hybrid,4,4,5,1,1,No,3,No,Karnataka,5
EMP2046,9.2,Hybrid,4,2,3,5,3,Yes,5,No,Delhi,4
EMP2047,8.2,Office,2,5,1,2,2,Yes,4,Yes,Hyderabad,1
EMP2048,7.1,Home,3,3,4,2,4,No,5,No,Pune,5
EMP2049,10.8,Office,2,1,4,2,2,Yes,1,Yes,Chennai,4
EMP2050,13.3,Hybrid,2,3,5,2,4,Yes,2,No,Karnataka,4
EMP2051,8.4,Home,2,2,3,3,2,No,5,No,Hyderabad,3
EMP2052,9.2,Office,5,2,1,4,3,No,3,No,Karnataka,2
EMP2053,8.9,Hybrid,3,3,2,3,3,Yes,4,No,Chennai,3
EMP2054,7.3,Hybrid,2,2,5,2,2,Yes,4,No,Pune,2
EMP2055,12.1,Home,4,2,5,1,1,Yes,5,Yes,Karnataka,1
EMP2056,10.7,Office,3,2,2,2,2,No,5,Yes,Hyderabad,5
EMP2057,6.5,Office,4,4,5,3,5,No,5,No,Chennai,4
EMP2058,11.0,Hybrid,3,3,3,2,1,No,5,No,Hyderabad,4
EMP2059,6.7,Home,5,2,1,4,2,No,3,No,Hyderabad,3
EMP2060,10.5,Hybrid,5,2,1,1,4,No,5,Yes,Hyderabad,2
EMP2061,9.8,Home,4,4,1,2,4,Yes,4,Yes,Pune,2
EMP2062,8.9,Office,2,1,2,3,2,No,4,Yes,Pune,1
EMP2063,10.9,Office,3,1,3,2,3,No,3,No,Chennai,4
EMP2064,8.1,Office,3,4,4,5,4,Yes,1,Yes,Karnataka,1
EMP2065,8.7,Home,5,2,4,5,1,Yes,5,No,Hyderabad,4
EMP2066,9.3,Office,2,2,2,5,4,Yes,1,No,Delhi,3
EMP2067,11.3,Hybrid,5,5,3,4,4,No,5,No,Chennai,1
EMP2068,6.3,Hybrid,5,2,3,2,5,No,4,No,Karnataka,2
EMP2069,8.0,Office,3,2,1,3,3,Yes,3,No,Pune,3
EMP2070,8.6,Office,3,2,3,2,4,Yes,2,Yes,Chennai,3
EMP2071,9.2,Home,2,5,4,4,3,No,2,No,Pune,3
EMP2072,8.4,Office,4,2,4,1,3,Yes,2,Yes,Chennai,3
EMP2073,10.7,Office,5,5,5,3,5,Yes,1,No,Delhi,4
EMP2074,9.6,Home,2,4,4,5,2,Yes,4,Yes,Pune,4
EMP2075,9.9,Home,4,4,2,4,1,No,1,Yes,Hyderabad,1
EMP2076,10.7,Hybrid,4,2,4,5,4,Yes,4,Yes,Hyderabad,2
EMP2077,11.2,Office,4,5,2,5,3,Yes,4,Yes,Pune,4
EMP2078,13.1,Home,4,4,5,4,5,Yes,5,Yes,Chennai,2
EMP2079,8.7,Hybrid,4,1,4,2,5,No,2,No,Chennai,5
EMP2080,10.0,Hybrid,5,3,4,5,1,No,3,No,Delhi,4
EMP2081,8.2,Hybrid,3,1,3,1,3,No,4,No,Delhi,5
EMP2082,14.8,Hybrid,2,2,1,5,1,No,3,No,Karnataka,5
EMP2083,9.7,Hybrid,1,5,5,4,4,No,2,No,Chennai,4
EMP2084,6.5,Home,5,4,1,2,1,Yes,5,Yes,Hyderabad,2
EMP2085,12.0,Hybrid,3,2,1,4,4,No,5,No,Hyderabad,2
EMP2086,5.7,Home,2,5,5,2,5,Yes,3,No,Karnataka,1
EMP2087,9.2,Hybrid,2,3,2,1,5,Yes,3,No,Chennai,1
EMP2088,9.4,Office,2,5,3,5,1,Yes,4,No,Delhi,1
EMP2089,8.5,Hybrid,1,2,2,1,5,No,2,No,Delhi,4
EMP2090,8.7,Home,4,1,4,4,1,No,5,Yes,Hyderabad,2
EMP2091,11.2,Home,4,5,4,2,4,No,5,No,Hyderabad,3
EMP2092,8.6,Office,2,4,2,1,3,No,3,No,Chennai,1
EMP2093,9.8,Home,3,2,3,1,1,Yes,5,Yes,Karnataka,5
EMP2094,9.4,Home,2,1,4,1,3,Yes,3,Yes,Pune,5
EMP2095,8.2,Office,5,1,3,2,3,No,1,Yes,Hyderabad,1
EMP2096,7.3,Office,4,1,4,1,2,Yes,1,No,Hyderabad,3
EMP2097,8.3,Home,1,5,4,3,3,Yes,3,Yes,Delhi,4
EMP2098,10.2,Hybrid,2,1,1,2,2,No,5,No,Chennai,1
EMP2099,8.3,Home,4,1,5,2,2,No,1,No,Pune,3
EMP2100,8.0,Home,2,5,2,1,3,Yes,2,Yes,Hyderabad,4
EMP2101,9.1,Home,1,1,5,2,2,No,5,No,Delhi,4
EMP2102,7.6,Hybrid,2,2,5,3,3,No,5,Yes,Karnataka,3
EMP2103,10.0,Hybrid,3,1,4,3,1,No,4,No,Delhi,4
EMP2104,9.4,Office,2,5,3,1,5,No,4,No,Karnataka,1
EMP2105,8.1,Hybrid,3,1,1,5,3,No,1,No,Pune,3
EMP2106,8.8,Office,4,2,3,2,1,Yes,2,Yes,Pune,1
EMP2107,10.1,Office,2,2,3,2,2,No,5,Yes,Chennai,1
EMP2108,6.8,Hybrid,4,2,1,2,5,Yes,4,Yes,Pune,4
EMP2109,10.0,Home,3,1,5,3,4,No,3,Yes,Hyderabad,1
EMP2110,9.1,Office,1,1,4,2,4,No,5,No,Delhi,2
